23:32:58.047 -> 1797
23:32:58.047 -> 1743
23:32:58.047 -> 1750
23:32:58.047 -> 1697
23:32:58.047 -> 1728
23:32:58.047 -> 1678
23:32:58.047 -> 1715
23:32:58.047 -> 1664
23:32:58.047 -> 1702
23:32:58.047 -> 1671
23:32:58.047 -> 1712
23:32:58.047 -> 1673
23:32:58.047 -> 1712
23:32:58.047 -> 1681
23:32:58.047 -> 1734
23:32:58.047 -> 1687
23:32:58.047 -> 1745
23:32:58.081 -> 1697
23:32:58.081 -> 1765
23:32:58.081 -> 1723
23:32:58.081 -> 1774
23:32:58.081 -> 1735
23:32:58.081 -> 1779
23:32:58.081 -> 1743
23:32:58.081 -> 1797
23:32:58.081 -> 1746
23:32:58.081 -> 1798
23:32:58.081 -> 1756
23:32:58.081 -> 1805
23:32:58.081 -> 1775
23:32:58.081 -> 1809
23:32:58.081 -> 1776
23:32:58.081 -> 1839
23:32:58.081 -> 1882
23:32:58.081 -> 1843
23:32:58.081 -> 1885
23:32:58.081 -> 1861
23:32:58.081 -> 1938
23:32:58.081 -> 1905
23:32:58.081 -> 1959
23:32:58.081 -> 1907
23:32:58.081 -> 2021
23:32:58.081 -> 2064
23:32:58.081 -> 2180
23:32:58.081 -> 2224
23:32:58.081 -> 2387
23:32:58.081 -> 2352
23:32:58.081 -> 2464
23:32:58.081 -> 2375
23:32:58.081 -> 2435
23:32:58.081 -> 2359
23:32:58.081 -> 2391
23:32:58.081 -> 2337
23:32:58.081 -> 2327
23:33:00.114 -> 1891
23:33:00.114 -> 1824
23:33:00.114 -> 1776
23:33:00.114 -> 1722
23:33:00.114 -> 1682
23:33:00.114 -> 1658
23:33:00.114 -> 1658
23:33:00.114 -> 1647
23:33:00.114 -> 1622
23:33:00.114 -> 1612
23:33:00.114 -> 1618
23:33:00.114 -> 1600
23:33:00.114 -> 1632
23:33:00.114 -> 1627
23:33:00.114 -> 1635
23:33:00.114 -> 1662
23:33:00.114 -> 1680
23:33:00.114 -> 1695
23:33:00.114 -> 1708
23:33:00.114 -> 1702
23:33:00.114 -> 1741
23:33:00.114 -> 1714
23:33:00.114 -> 1718
23:33:00.114 -> 1741
23:33:00.114 -> 1714
23:33:00.114 -> 1718
23:33:00.114 -> 1738
23:33:00.114 -> 1766
23:33:00.114 -> 1761
23:33:00.114 -> 1777
23:33:00.114 -> 1776
23:33:00.114 -> 1782
23:33:00.114 -> 1774
23:33:00.114 -> 1792
23:33:00.114 -> 1787
23:33:00.114 -> 1815
23:33:00.114 -> 1806
23:33:00.114 -> 1834
23:33:00.114 -> 1822
23:33:00.114 -> 1849
23:33:00.114 -> 1821
23:33:00.114 -> 1846
23:33:00.114 -> 1840
23:33:00.114 -> 1869
23:33:00.114 -> 1860
23:33:00.114 -> 1891
23:33:00.114 -> 1885
23:33:00.114 -> 1904
23:33:00.114 -> 1891
23:33:00.114 -> 1885
23:33:00.114 -> 1904
23:33:00.114 -> 1919
23:33:00.114 -> 1953
23:33:00.114 -> 1964
23:33:00.114 -> 1997
23:33:00.114 -> 2158
23:33:00.114 -> 2192
23:33:00.114 -> 2246
23:33:00.114 -> 2359
23:33:00.114 -> 2395
23:33:00.114 -> 2440
23:33:00.114 -> 2429
23:33:00.114 -> 2423
23:33:00.114 -> 2403
23:33:00.114 -> 2391
23:33:00.114 -> 2347
23:33:00.114 -> 2367
23:33:00.148 -> 2308
23:33:00.148 -> 2332
23:33:00.148 -> 2287
23:33:00.148 -> 2260
23:33:00.148 -> 2249
23:33:00.148 -> 2224
23:33:00.148 -> 2195
23:33:00.148 -> 2230
23:33:00.148 -> 2170
23:33:00.148 -> 2086
23:33:00.148 -> 1981
23:33:00.148 -> 1937
23:33:00.148 -> 1883
23:33:00.148 -> 1857
23:33:00.148 -> 1791
23:33:00.148 -> 1764
23:33:00.148 -> 1748
23:33:00.148 -> 1741
23:33:00.148 -> 1714
23:33:00.148 -> 1733
23:33:00.148 -> 1725
23:33:00.148 -> 1722
23:33:00.148 -> 1698
23:33:00.148 -> 1715
23:33:00.148 -> 1708
23:33:00.148 -> 1733
23:33:00.148 -> 1723
23:33:00.148 -> 1739
23:33:00.148 -> 1726
23:33:00.148 -> 1756
23:33:00.148 -> 1751
23:33:00.148 -> 1765
23:33:00.148 -> 1748
23:33:00.148 -> 1774
23:33:00.148 -> 1765
23:33:00.148 -> 1787
23:33:00.148 -> 1774
23:33:00.148 -> 1781
23:33:00.148 -> 1780
23:33:00.148 -> 1799
23:33:00.148 -> 1789
23:33:00.148 -> 1823
23:33:00.148 -> 1801
