23:12:40.951 -> 2239
23:12:40.951 -> 2145
23:12:40.951 -> 2099
23:12:40.951 -> 1993
23:12:40.951 -> 1949
23:12:40.951 -> 1872
23:12:40.951 -> 1877
23:12:40.951 -> 1829
23:12:40.951 -> 1826
23:12:40.951 -> 1786
23:12:40.951 -> 1797
23:12:40.951 -> 1777
23:12:40.951 -> 1787
23:12:40.951 -> 1746
23:12:40.951 -> 1759
23:12:40.951 -> 1723
23:12:40.951 -> 1742
23:12:40.951 -> 1715
23:12:40.951 -> 1744
23:12:41.017 -> 1963
23:12:41.017 -> 2002
23:12:41.017 -> 1979
23:12:41.017 -> 1999
23:12:41.017 -> 1990
23:12:41.017 -> 2002
23:12:41.017 -> 1996
23:12:41.017 -> 2013
23:12:41.017 -> 1977
23:12:41.017 -> 2014
23:12:41.017 -> 1994
23:12:41.017 -> 2032
23:12:41.017 -> 2006
23:12:41.017 -> 2026
23:12:41.017 -> 1995
23:12:41.017 -> 2019
23:12:41.017 -> 1994
23:12:41.017 -> 2018
23:12:41.017 -> 1999
23:12:41.017 -> 2025
23:12:41.017 -> 2000
23:12:41.017 -> 2034
23:12:41.017 -> 2009
23:12:41.017 -> 2026
23:12:41.017 -> 2003
23:12:41.017 -> 2027
23:12:41.017 -> 1983
23:12:41.017 -> 2000
23:12:41.017 -> 1999
23:12:41.017 -> 2023
23:12:41.017 -> 2007
23:12:41.017 -> 2018
23:12:41.017 -> 2000
23:12:41.017 -> 2019
23:12:41.017 -> 2020
23:12:41.017 -> 2064
23:12:41.017 -> 2035
23:12:41.017 -> 2176
23:12:41.017 -> 2225
23:12:41.017 -> 2305
23:12:41.017 -> 2379
23:12:41.017 -> 2405
23:12:41.017 -> 2434
23:12:41.017 -> 2419
23:12:41.017 -> 2402
23:12:41.017 -> 2397
23:12:41.017 -> 2351
23:12:41.017 -> 2387
23:12:41.017 -> 2333
23:12:41.017 -> 2321
23:12:41.051 -> 2303
9
23:12:41.084 -> 2083
23:12:41.084 -> 2183
23:12:41.084 -> 2251
23:12:41.084 -> 2311
23:12:41.084 -> 2320
23:12:41.084 -> 2353
23:12:41.084 -> 2354
23:12:41.084 -> 2342
23:12:41.084 -> 2326
23:12:41.084 -> 2307
23:12:41.084 -> 2331
23:12:41.084 -> 2258
23:12:41.084 -> 2309
23:12:41.084 -> 2255
23:12:41.084 -> 2259
23:12:41.084 -> 2233
23:12:41.084 -> 2230
23:12:41.084 -> 2197
23:12:41.084 -> 2192
23:12:41.084 -> 2128
